1.850111971180013e-06,3.3609868221873285e-09,3.281457328085935e-09,98.5496826171875,1.8500493297324283e-06
1.8500323903936078e-06,3.3757687756263977e-09,3.298609163593369e-09,98.73239135742188,1.8500605847293627e-06
1.850073545028863e-06,3.4090281708643033e-09,3.291592554077738e-09,98.76687622070312,1.8500676333133015e-06
1.8500750229577534e-06,3.4458638165091315e-09,3.3002984789476386e-09,98.65911865234375,1.8500815031075035e-06
1.850111971180013e-06,3.4459830544619763e-09,3.2969200702837043e-09,99.04546356201172,1.8500938949728152e-06
1.850076387199806e-06,3.4584999308862052e-09,3.3274554223083896e-09,98.76560974121094,1.850100488809403e-06
1.8501347085475572e-06,3.3984184355517755e-09,3.2873046507120307e-09,98.8486099243164,1.8501111753721489e-06
1.8501133354220656e-06,3.405332682504536e-09,3.239357448947544e-09,99.03125762939453,1.8501320937502896e-06
1.8501602880860446e-06,3.4103393442563856e-09,3.268593395944208e-09,99.0142822265625,1.8501593785913428e-06
1.8501872318665846e-06,3.429412975819446e-09,3.29354166161977e-09,99.36487579345703,1.850169951467251e-06
1.8501318663766142e-06,3.417849558928765e-09,3.2731413135422827e-09,98.9931869506836,1.850147441473382e-06
1.8501275462767808e-06,3.40580941227131e-09,3.2791185322622596e-09,98.89643859863281,1.8501117438063375e-06
1.85007070285792e-06,3.371715573408096e-09,3.2688534101765754e-09,98.54045104980469,1.8500959413358942e-06
1.850120497692842e-06,3.373146206797628e-09,3.2961404716758125e-09,98.81193542480469,1.8501031036066706e-06
1.850111971180013e-06,3.3792257880804755e-09,3.280677729478043e-09,98.90753173828125,1.8501084468880435e-06
1.8500934402254643e-06,3.373622936564402e-09,3.2900333568619544e-09,98.86688995361328,1.8501059457776137e-06
1.850123339863785e-06,3.3690930045793266e-09,3.2808076255719243e-09,99.0206298828125,1.850112312240526e-06
1.850123339863785e-06,3.2871962929448273e-09,3.301727780069541e-09,98.90504455566406,1.8501347085475572e-06
1.8501758631828125e-06,3.256082514724312e-09,3.2867848442919012e-09,98.80966186523438,1.8501657450542552e-06
1.8501744989407598e-06,3.320932417949507e-09,3.309913898519312e-09,98.96368408203125,1.8501888234823127e-06
1.8502142893339624e-06,3.3426286183413367e-09,3.2717120124203802e-09,98.96306610107422,1.8501851855035056e-06
1.8501347085475572e-06,3.3102036667287393e-09,3.2899034607680733e-09,98.88253021240234,1.8501631302569876e-06
1.8501773411117028e-06,3.374218904284021e-09,3.281587224179816e-09,98.76084899902344,1.8501591512176674e-06
1.8501546037441585e-06,3.385663083221857e-09,3.3182299130629644e-09,99.319580078125,1.8501855265640188e-06
1.8502554439692176e-06,3.3763647433460164e-09,3.2837963459542152e-09,99.24370574951172,1.8502083776184008e-06
1.8501801832826459e-06,3.3752918238150187e-09,3.3010780775555304e-09,99.30209350585938,1.850209514486778e-06
1.8502086049920763e-06,3.3637286289689428e-09,3.2813274319920538e-09,99.05451202392578,1.8502165630707168e-06
1.8502483953852789e-06,3.3241511765425003e-09,3.263525893970609e-09,98.92351531982422,1.8502290686228662e-06
1.8502228158467915e-06,3.3115148401208216e-09,3.2822369266938267e-09,98.68818664550781,1.8502162220102036e-06
1.8501673366699833e-06,3.3336877702794254e-09,3.2659948079327705e-09,99.31307983398438,1.8501945078241988e-06
1.850218495746958e-06,3.3364295770610397e-09,3.2609270839145665e-09,99.31440734863281,1.850198145803006e-06
1.8502014427212998e-06,3.3273697130908886e-09,3.258588288090891e-09,99.19345092773438,1.850216108323366e-06
1.8502497596273315e-06,3.3637286289689428e-09,3.2769096325324654e-09,98.63789367675781,1.8502252032703836e-06
1.850191551966418e-06,3.397703229879312e-09,3.2628761914565985e-09,98.81867218017578,1.850227477007138e-06
1.8502639704820467e-06,3.4421683281493642e-09,3.247543567397315e-09,98.6246337890625,1.8502267948861117e-06
1.850191551966418e-06,3.431201101022907e-09,3.281457328085935e-09,98.70339965820312,1.8502182683732826e-06
1.8502285001886776e-06,3.3735036986115574e-09,3.3092641960053015e-09,98.48168182373047,1.850209969234129e-06
1.8502114471630193e-06,3.3652782782667146e-09,3.300688167229282e-09,98.33637237548828,1.8502231569073047e-06
1.8502412331145024e-06,3.31234928374613e-09,3.2892537582540626e-09,98.49191284179688,1.8502588545743492e-06
1.8503179717299645e-06,3.3221245754333495e-09,3.2618368006609444e-09,98.57305145263672,1.850274429671117e-06
1.8502171315049054e-06,3.3622979955794108e-09,3.2730114174484015e-09,98.454833984375,1.8502411194276647e-06
1.850209969234129e-06,3.380894675331092e-09,3.2821070305999456e-09,98.63304138183594,1.850206672315835e-06
1.850212811405072e-06,3.3643245966885615e-09,3.277689231140357e-09,99.12659454345703,1.8502278180676512e-06
1.8502967122913105e-06,3.35788730154718e-09,3.3012079736494115e-09,99.30072021484375,1.8502873899706174e-06
1.8503321825846797e-06,3.3392906217954987e-09,3.299778672527509e-09,99.309326171875,1.8503217233956093e-06
1.8503037608752493e-06,3.3435822999194897e-09,3.2789886361683784e-09,99.42425537109375,1.8503034198147361e-06
1.8502639704820467e-06,3.316164010058742e-09,3.2813274319920538e-09,98.8055191040039,1.8502732928027399e-06
1.850278181336762e-06,3.325343111981738e-09,3.3103035868009556e-09,98.90040588378906,1.85028227406292e-06
1.8503137653169688e-06,3.324747144262119e-09,3.2992588661073796e-09,98.94036102294922,1.850321041274583e-06
1.8503677665648866e-06,3.3657552300780935e-09,3.268463499850327e-09,98.88922882080078,1.850332068897842e-06
1.8502753391658189e-06,3.3606291083287942e-09,3.2813274319920538e-09,98.73249816894531,1.8503001228964422e-06
1.8502711327528232e-06,3.3481122319045653e-09,3.273531223868531e-09,99.1558837890625,1.8502771581552224e-06
1.8503052388041397e-06,3.3402443033736517e-09,3.2983493714056067e-09,99.12236785888672,1.8502929606256657e-06
1.8503009187043062e-06,3.317594643448274e-09,3.3010780775555304e-09,98.74456024169922,1.8503180854168022e-06
1.8503421870263992e-06,3.3053160208851295e-09,3.291722450171619e-09,98.49835205078125,1.8503113778933766e-06
1.8502639704820467e-06,3.3426286183413367e-09,3.2891236401155766e-09,98.28469848632812,1.850276476034196e-06
1.8502483953852789e-06,3.327250475138044e-09,3.2823670448323128e-09,98.53436279296875,1.8502684042687179e-06
1.8503151295590214e-06,3.332495834840188e-09,3.2728815213545204e-09,98.75065612792969,1.8503062619856792e-06
1.8503677665648866e-06,3.3577680635943352e-09,3.3100437946131933e-09,98.6227035522461,1.8503411638448597e-06
1.8503094452171354e-06,3.3586025072196435e-09,3.3051061887334754e-09,98.28860473632812,1.8503488945498248e-06
1.8503662886359962e-06,3.3249856201678085e-09,3.2922422565917486e-09,98.62836456298828,1.8503415049053729e-06
1.8503080809750827e-06,3.3172369295897397e-09,3.3104334828948367e-09,99.06964111328125,1.8503098999644862e-06
1.850259764069051e-06,3.2838582963989893e-09,3.3028970669590763e-09,98.41462707519531,1.850256467150757e-06
1.8502142893339624e-06,3.2742024647092194e-09,3.299648776433628e-09,98.93354034423828,1.8502267948861117e-06
1.8502341845305637e-06,3.3105611585426686e-09,3.2910727476576085e-09,98.92411804199219,1.8502449847801472e-06
1.8503264982427936e-06,3.3646823105470958e-09,3.291462657983857e-09,98.64653778076172,1.8502806824471918e-06
1.8502696548239328e-06,3.391981140410394e-09,3.317840002736716e-09,99.29546356201172,1.8503208139009075e-06
1.8503876617614878e-06,3.367066403470176e-09,3.273661119962412e-09,99.04728698730469,1.8503756109566893e-06
1.8504359786675195e-06,3.3557414624851845e-09,3.2882141454138036e-09,98.68464660644531,1.8504057379686856e-06
1.85036060429411e-06,3.383755720065551e-09,3.283536331721848e-09,98.59605407714844,1.8503828869143035e-06
1.8503350247556227e-06,3.3822060707677792e-09,3.275610227504444e-09,99.00181579589844,1.850347189247259e-06
1.85036060429411e-06,3.388643365909161e-09,3.290423045143598e-09,98.43576049804688,1.8503257024349296e-06
1.8502768170947093e-06,3.3985376735046202e-09,3.2671640948223057e-09,98.624267578125,1.8503171759221004e-06
1.85036060429411e-06,3.3817291189564003e-09,3.2537805783050544e-09,98.93750762939453,1.8503280898585217e-06
1.8503236560718506e-06,3.356337652249408e-09,3.2600175892127936e-09,99.18427276611328,1.8503527599023073e-06
1.8503833416616544e-06,3.3303499957781924e-09,3.2892537582540626e-09,98.60377502441406,1.850361854849325e-06
1.8503435512684518e-06,3.3566951440633375e-09,3.3245968200645848e-09,98.32386016845703,1.8503347973819473e-06
1.8502768170947093e-06,3.3537150834206386e-09,3.2860052456840094e-09,98.79989624023438,1.850300577643793e-06
1.8503122873880784e-06,3.3196210225128198e-09,3.29471117055391e-09,98.89506530761719,1.8503063756725169e-06
1.8503662886359962e-06,3.3198594984185092e-09,3.291462657983857e-09,98.88920593261719,1.8503544652048731e-06
1.8503861838325975e-06,3.337621734544882e-09,3.311863006061344e-09,98.61319732666016,1.8504171066524577e-06
1.8505027128412621e-06,3.3211708938551965e-09,3.3019875722573033e-09,98.76807403564453,1.8504586023482261e-06
1.8504331364965765e-06,3.3644438346414063e-09,3.2787286219360112e-09,98.5484390258789,1.8504593981560902e-06
1.8504388208384626e-06,3.3935307897081657e-09,3.2999085686213903e-09,98.4500503540039,1.8504407535147038e-06
1.8504331364965765e-06,3.3869744786585443e-09,3.3093940920991827e-09,98.7188949584961,1.850419039328699e-06
1.8503947103454266e-06,3.315091090527744e-09,3.3090041817729343e-09,98.53025817871094,1.850395733526966e-06
1.8503706087358296e-06,3.308057827666744e-09,3.2759999157860875e-09,98.89396667480469,1.8503935734770494e-06
1.8504274521546904e-06,3.29077254335175e-09,3.2891236401155766e-09,98.96432495117188,1.850410853876383e-06
1.8504259742258e-06,3.2721758636000686e-09,3.3001683608091525e-09,98.22298431396484,1.85040801170544e-06
1.8503620822230005e-06,3.2507181391139284e-09,3.254560176912946e-09,98.64956665039062,1.8503897081245668e-06
1.850404714787146e-06,3.300190121180435e-09,3.247413671303434e-09,98.50875854492188,1.850400622060988e-06
1.8504345007386291e-06,3.2668114879896848e-09,3.257548675250632e-09,98.40036010742188,1.8504327954360633e-06
1.8504600802771165e-06,3.2607316846622325e-09,3.277689231140357e-09,98.34992980957031,1.8504413219488924e-06
1.85039903044526e-06,3.2732487831310664e-09,3.288604055740052e-09,98.9267349243164,1.850424382610072e-06
1.8504274521546904e-06,3.293514350133364e-09,3.2869147403857824e-09,98.64630126953125,1.8504127865526243e-06
1.8504217678128043e-06,3.2631159996299175e-09,3.2667744065406623e-09,98.46279907226562,1.8504222225601552e-06
1.8504302943256334e-06,3.2793283644139137e-09,3.273661119962412e-09,98.39202880859375,1.850452122198476e-06
1.8505140815250343e-06,3.3202172122770435e-09,3.282496940926194e-09,98.5689468383789,1.8504807712815818e-06
1.850470084718836e-06,3.305196782932285e-09,3.2919824644039863e-09,98.46052551269531,1.8504854324419284e-06
1.8504515537642874e-06,3.3251048581206533e-09,3.2991289700134985e-09,98.09668731689453,1.8504708805267e-06
1.8505027128412621e-06,3.317594643448274e-09,3.295750561349564e-09,98.44576263427734,1.8504430272514583e-06
1.850354919952224e-06,3.293514350133364e-09,3.310693497127204e-09,98.57068634033203,1.850427224781015e-06
1.8504856598156039e-06,3.293991079900138e-09,3.2923721526856298e-09,98.5335464477539,1.8504551917430945e-06
1.8505013485992095e-06,3.307104146088591e-09,3.2964002638635748e-09,98.29562377929688,1.850488047239196e-06
1.8504799754737178e-06,3.31234928374613e-09,3.2802880411963997e-09,98.72773742675781,1.8504869103708188e-06
1.8504629224480595e-06,3.293037398321985e-09,3.290552941237479e-09,98.30461120605469,1.8504838408262003e-06
1.8505269281376968e-06,3.247141888707006e-09,3.2843159303297398e-09,97.79402923583984,1.8504987338019419e-06
1.850488501986547e-06,3.2387972304093182e-09,3.292502048779511e-09,98.64645385742188,1.8505094203646877e-06
1.8505339767216356e-06,3.2975673303070607e-09,3.2697629048783483e-09,98.62722778320312,1.8505097614252008e-06
1.8504899799154373e-06,3.340125065420807e-09,3.273531223868531e-09,98.99149322509766,1.8505213574826485e-06
1.8505780872146715e-06,3.294944761478291e-09,3.2843159303297398e-09,98.9581298828125,1.8505547814129386e-06
1.8505837715565576e-06,3.3355951334357314e-09,3.2862650378717717e-09,98.84508514404297,1.8505941170587903e-06
1.8506235619497602e-06,3.3481122319045653e-09,3.277299320814109e-09,98.71896362304688,1.8506221977077075e-06
1.8506277683627559e-06,3.370285162063169e-09,3.236368950609858e-09,98.95872497558594,1.8506270862417296e-06
1.8506107153370976e-06,3.366112721892023e-09,3.2458542520430456e-09,98.61072540283203,1.850599915087514e-06
1.8505496655052411e-06,3.3441782676391085e-09,3.2609270839145665e-09,98.45796966552734,1.8505596699469606e-06
1.8505297703086399e-06,3.3297538060139686e-09,3.2893836543479438e-09,98.35164642333984,1.8505407979318989e-06
1.8505538719182368e-06,3.3096074769645156e-09,3.3171903002227054e-09,98.31636810302734,1.850537842074118e-06
1.8505155594539247e-06,3.2800435700863773e-09,3.266644510446781e-09,98.80631256103516,1.8505163552617887e-06
1.8504799754737178e-06,3.2745599565231487e-09,3.2620965928487067e-09,98.79804992675781,1.8504777017369634e-06
1.8504543959352304e-06,3.316640961870121e-09,3.267424109054673e-09,98.502197265625,1.8504648551243008e-06
1.850488501986547e-06,3.2818316952898385e-09,3.264565506810868e-09,98.78792572021484,1.8504983927414287e-06
1.8505695607018424e-06,3.2755136381013017e-09,3.2671640948223057e-09,98.95446014404297,1.8505406842450611e-06
1.850538296821469e-06,3.230333334158786e-09,3.2709324138124884e-09,98.88186645507812,1.85055421297875e-06
1.8505610341890133e-06,3.248095570285159e-09,3.2871747546181496e-09,98.65089416503906,1.8505569414628553e-06
1.8505638763599563e-06,3.2589435594587712e-09,3.2747005107580662e-09,98.32935333251953,1.850577518780483e-06
1.8506107153370976e-06,3.2731295451782216e-09,3.3031570811914435e-09,98.443359375,1.8505979824112728e-06
1.8505993466533255e-06,3.2953024753368254e-09,3.307704776744913e-09,99.18984985351562,1.8505855905459612e-06
1.850538296821469e-06,3.2668114879896848e-09,3.305885787341367e-09,99.06721496582031,1.8505600110074738e-06
